Date,Open,High,Low,Close,Adj Close,Volume
1994-07-01,15.375000,15.625000,14.625000,15.250000,6.586771,81487600
1994-08-01,15.250000,17.312500,15.250000,16.562500,7.153666,81088600
1994-09-01,16.500000,17.000000,16.125000,16.562500,7.153666,55443800
1994-10-01,16.625000,17.562500,16.125000,17.500000,7.599272,63909800
1994-11-01,17.500000,18.687500,17.500000,17.625000,7.653548,62916600
1994-12-01,17.625000,18.437500,17.375000,18.125000,7.870667,53896400
1995-01-01,18.125000,18.500000,16.937500,18.437500,8.046747,78187800
1995-02-01,18.625000,19.875000,18.125000,19.562500,8.537738,85075600
1995-03-01,19.750000,20.500000,18.937500,19.562500,8.537738,80687400
1995-04-01,19.437500,20.937500,19.437500,20.812500,9.125528,55436600
1995-05-01,20.750000,24.500000,20.750000,24.500000,10.742360,118435200
1995-06-01,24.312500,24.375000,22.250000,22.750000,9.975050,84367200
1995-07-01,22.750000,23.500000,21.625000,23.437500,10.320888,82367400
1995-08-01,23.312500,23.500000,22.125000,22.625000,9.963096,52795400
1995-09-01,22.625000,26.000000,22.562500,25.500000,11.229127,70765000
1995-10-01,25.437500,26.750000,25.187500,26.312500,11.637247,69788200
1995-11-01,26.312500,27.687500,26.000000,27.687500,12.245363,46234800
1995-12-01,27.562500,29.375000,26.812500,27.937500,12.355930,58821400
1996-01-01,27.562500,30.312500,27.250000,29.812500,13.231313,71476400
1996-02-01,29.687500,33.125000,29.562500,31.625000,14.035727,90903200
1996-03-01,31.750000,33.437500,30.625000,31.625000,14.035727,70326200
1996-04-01,31.750000,32.375000,29.375000,31.750000,14.133552,70867400
1996-05-01,31.937500,35.000000,31.000000,33.250000,14.801285,80757000
1996-06-01,33.000000,35.875000,32.750000,35.500000,15.802876,55885500
1996-07-01,35.750000,35.875000,30.125000,31.750000,14.182421,64033400
