Date,Open,High,Low,Close,Adj Close,Volume
2012-08-01,61.770000,67.709999,60.849998,62.310001,42.161480,16267000
2012-09-01,62.200001,64.190002,61.810001,63.209999,42.770447,7701600
2012-10-01,63.919998,67.779999,63.320000,63.340000,42.858414,7063100
2012-11-01,63.430000,65.900002,61.500000,65.500000,44.319965,12709900
2012-12-01,65.599998,66.580002,65.040001,65.169998,44.096668,9643400
2013-01-01,66.209999,70.699997,65.190002,70.320000,47.581364,9888900
2013-02-01,70.660004,70.879997,68.080002,69.970001,47.344543,12454400
2013-03-01,69.309998,73.430000,69.050003,72.470001,49.036148,10277900
2013-04-01,72.449997,73.900002,69.000000,71.230003,48.197121,11247500
2013-05-01,71.430000,71.489998,66.010002,66.320000,46.265980,17414300
2013-06-01,65.779999,68.150002,63.380001,65.779999,45.889271,20027800
2013-07-01,65.879997,68.250000,64.800003,67.970001,47.417053,19733600
2013-08-01,68.139999,70.830002,65.099998,65.449997,45.659046,11198100
2013-09-01,65.540001,70.169998,64.320000,69.599998,48.554157,20891200
2013-10-01,69.489998,73.730003,66.550003,72.410004,50.514477,13851600
2013-11-01,71.830002,74.349998,70.709999,73.110001,51.002808,6516900
2013-12-01,72.400002,77.849998,70.830002,73.589996,51.337658,13537200
2014-01-01,72.709999,76.419998,71.790001,72.650002,50.681900,9175900
2014-02-01,73.190002,75.709999,71.500000,75.440002,52.628254,8731900
2014-03-01,74.750000,76.230003,72.500000,75.220001,52.474777,7766900
2014-04-01,75.099998,78.050003,75.050003,77.180000,53.842102,8046900
2014-05-01,77.190002,80.650002,76.639999,78.580002,56.595970,15206100
2014-06-01,78.370003,78.660004,76.650002,77.669998,55.940556,8759000
2014-07-01,78.220001,78.589996,74.150002,74.150002,53.405331,6282500
2014-08-01,72.870003,77.709999,72.750000,77.570000,55.868534,9573000
2014-09-01,77.809998,78.519997,73.000000,73.629997,53.030815,8705300
2014-10-01,73.000000,73.419998,65.790001,73.330002,52.814739,18017700
2014-11-01,72.730003,75.370003,72.279999,75.050003,54.053543,8922300
2014-12-01,75.620003,76.010002,71.349998,72.949997,52.541054,11648200
2015-01-01,72.910004,78.269997,70.339996,76.510002,55.105087,18511400
2015-02-01,76.269997,78.650002,75.000000,78.150002,56.286266,9613700
2015-03-01,77.680000,78.870003,74.279999,75.220001,54.175983,13617700
2015-04-01,75.489998,79.989998,75.199997,77.620003,55.904541,10011900
2015-05-01,77.900002,79.099998,76.250000,77.440002,57.440502,10526100
2015-06-01,77.379997,77.580002,71.910004,72.160004,53.524097,12019400
2015-07-01,72.709999,76.290001,72.169998,75.599998,56.075687,15094500
2015-08-01,76.330002,77.250000,71.000000,73.650002,54.629292,15181100
2015-09-01,72.370003,76.900002,72.099998,75.239998,55.808666,10645300
2015-10-01,75.540001,79.389999,74.620003,76.220001,56.535564,8623100
2015-11-01,76.120003,76.739998,72.629997,73.940002,54.844391,6782700
2015-12-01,74.070000,76.089996,72.169998,74.419998,55.200424,9049700
2016-01-01,73.500000,73.739998,68.800003,73.739998,54.696049,13460500
2016-02-01,73.629997,75.589996,68.000000,69.860001,51.818092,13297900
2016-03-01,70.989998,75.500000,70.639999,74.610001,55.341366,12406100
2016-04-01,73.889999,77.050003,72.680000,74.570000,55.311695,13215300
2016-05-01,74.720001,76.500000,72.639999,73.900002,56.514118,10262900
2016-06-01,74.309998,77.500000,71.820000,77.309998,59.121872,11627100
2016-07-01,78.029999,80.550003,76.870003,80.230003,61.354912,10291300
2016-08-01,80.260002,83.250000,78.570000,79.500000,60.796661,8164600
2016-09-01,79.050003,81.879997,78.169998,79.019997,60.429577,11007900
2016-10-01,78.940002,79.139999,72.250000,72.650002,55.558205,13578300
2016-11-01,73.410004,74.080002,66.400002,67.300003,51.466858,29550300
2016-12-01,66.309998,72.349998,66.080002,71.739998,54.862289,19110300
2017-01-01,70.440002,74.110001,70.059998,73.220001,55.994114,12599000
2017-02-01,73.650002,74.879997,72.050003,73.690002,56.353531,15509500
2017-03-01,73.190002,78.900002,73.150002,76.900002,58.808350,13373800
2017-04-01,76.860001,77.949997,74.290001,77.000000,58.884811,9078500
2017-05-01,77.059998,85.900002,76.889999,85.160004,67.153961,19826700
2017-06-01,85.559998,89.400002,82.349998,87.199997,68.762619,20253900
2017-07-01,86.980003,87.720001,83.900002,84.290001,66.467903,8870000
2017-08-01,84.720001,85.739998,83.629997,84.760002,66.838524,12066700
2017-09-01,84.709999,85.480003,82.589996,84.010002,66.247108,6753800
2017-10-01,84.389999,87.180000,82.139999,84.230003,66.420593,12013300
2017-11-01,83.839996,87.779999,83.400002,85.410004,67.351097,7235500
2017-12-01,85.830002,87.239998,83.690002,85.970001,67.792694,7042300
2018-01-01,86.050003,87.849998,84.290001,86.400002,68.131775,11460000
2018-02-01,86.540001,86.949997,79.400002,79.529999,62.714348,10542000
2018-03-01,78.910004,81.029999,77.070000,79.050003,62.335854,10133700
2018-04-01,79.139999,80.330002,76.019997,77.360001,61.003174,10501200
2018-05-01,77.260002,77.849998,75.370003,75.669998,61.628269,8801100
2018-06-01,75.739998,77.440002,73.589996,77.430000,63.061680,12465400
2018-07-01,77.480003,82.190002,77.480003,81.510002,66.384575,10539200
2018-08-01,81.349998,84.150002,80.760002,83.750000,68.208893,8057300
2018-09-01,82.330002,84.589996,82.080002,83.199997,67.760948,7122800
2018-10-01,83.550003,84.620003,78.959999,84.279999,68.640541,12114700
2018-11-01,84.699997,85.589996,83.129997,85.220001,69.406120,13527700
2018-12-01,85.370003,86.500000,78.620003,80.959999,65.936623,17778700
2019-01-01,80.599998,87.250000,80.040001,87.239998,71.051277,11121700
2019-02-01,86.849998,91.769997,85.320000,90.330002,73.567879,8594100
2019-03-01,90.699997,96.199997,90.550003,95.320000,77.631897,9147900
2019-04-01,95.110001,96.989998,93.459999,96.529999,78.617378,11023900
2019-05-01,96.559998,99.459999,95.120003,99.160004,80.759354,9004900
2019-06-01,100.669998,104.379997,99.910004,103.400002,84.212547,7988200
2019-07-01,102.660004,107.099998,101.760002,106.080002,86.395241,7027800
2019-08-01,105.820000,112.860001,104.739998,112.389999,91.534317,8125200
2019-09-01,112.279999,114.870003,105.849998,108.400002,88.284714,8388100
2019-10-01,107.209999,108.879997,103.239998,107.160004,87.274826,13397600
2019-11-01,107.199997,107.220001,103.419998,103.940002,84.652344,5630900
2019-12-01,103.760002,109.410004,103.000000,108.260002,88.170708,6804000
2020-01-01,108.089996,112.650002,105.320000,110.260002,89.799561,12942900
2020-02-01,110.980003,112.360001,101.180000,102.910004,83.813469,10006500
2020-03-01,104.900002,112.110001,88.000000,102.989998,83.878609,35656200
2020-04-01,101.760002,112.250000,101.620003,105.099998,85.597084,14229200
2020-05-01,104.000000,109.739998,103.180000,108.029999,90.262672,9336800
2020-06-01,108.349998,113.989998,105.860001,110.440002,92.276306,8961500
2020-07-01,111.150002,121.750000,110.800003,117.849998,98.467606,6655900
2020-08-01,118.660004,122.629997,117.000000,120.410004,100.606590,5004500
2020-09-01,120.139999,122.120003,114.000000,119.260002,99.645714,4712400
2020-10-01,119.889999,121.139999,111.589996,112.269997,93.805328,6436500
2020-11-01,113.820000,119.330002,110.790001,111.080002,92.811050,7656900
2020-12-01,111.589996,118.849998,110.839996,117.800003,98.425835,9990700
2021-01-01,119.190002,119.250000,111.790001,112.300003,93.830399,11527400
2021-02-01,114.019997,114.599998,104.500000,104.820000,87.580605,11384400
2021-03-01,105.750000,112.629997,105.010002,111.510002,93.170319,10357600
2021-04-01,111.070000,120.410004,111.000000,119.529999,99.871300,7296000
2021-05-01,119.349998,125.239998,117.989998,123.669998,106.069000,6051000
2021-06-01,124.000000,128.169998,123.169998,124.739998,106.986717,5441200
2021-07-01,124.709999,127.080002,123.750000,126.660004,108.633461,4329100
2021-08-01,126.660004,127.870003,122.860001,126.290001,108.316116,3903100
2021-09-01,126.620003,127.160004,118.019997,120.209999,103.101433,5712500
2021-10-01,120.800003,132.000000,119.889999,131.820007,113.059082,4083200
2021-11-01,131.550003,135.479996,127.820000,128.500000,110.211586,3981200
2021-12-01,128.479996,140.789993,126.900002,140.369995,120.392212,5171900
2022-01-01,140.899994,141.949997,125.440002,129.139999,110.760490,7369700
2022-02-01,129.990005,131.520004,124.120003,130.029999,111.523827,4732000
2022-03-01,131.050003,131.649994,118.040001,130.100006,111.583870,7157100
2022-04-01,130.830002,133.860001,127.510002,128.639999,110.331657,5283300
2022-05-01,128.899994,129.029999,115.550003,121.959999,107.068954,8873300
2022-06-01,121.639999,121.639999,106.669998,116.389999,102.179039,10364500
2022-07-01,116.330002,123.489998,114.209999,122.860001,107.859062,6289500
2022-08-01,123.559998,123.900002,116.809998,117.059998,102.767235,6539800
2022-09-01,115.699997,117.889999,106.320000,107.610001,94.471062,7838500
2022-10-01,107.599998,110.000000,102.779999,108.709999,95.436745,8447500
2022-11-01,109.830002,120.580002,106.379997,118.989998,104.461578,7432400
2022-12-01,121.540001,122.080002,114.419998,115.339996,101.257233,15622200
2023-01-01,116.639999,125.000000,115.779999,122.220001,107.297211,5181800
2023-02-01,121.589996,123.050003,112.440002,112.519997,98.781548,3783000
2023-03-01,113.050003,122.139999,111.150002,121.690002,106.831917,5576600
2023-04-01,122.019997,130.100006,121.720001,128.259995,112.599724,3871700
2023-05-01,126.370003,131.639999,118.000000,118.730003,106.863434,4400800
2023-06-01,119.370003,122.239998,117.449997,120.349998,108.321518,5061800
2023-07-01,120.309998,125.410004,117.360001,122.900002,110.616653,4534800
2023-08-01,122.209999,122.599998,116.959999,120.129997,108.123505,7286000
2023-09-01,120.309998,120.430000,112.000000,113.169998,101.859123,5879900
2023-10-01,113.070000,116.699997,106.809998,107.760002,96.989838,8460800
2023-11-01,109.190002,114.260002,108.809998,113.919998,102.534172,6635200
2023-12-01,112.389999,116.379997,111.139999,115.629997,104.073265,6782600
2024-01-01,112.779999,117.550003,109.790001,113.900002,102.516174,14771800
2024-02-01,113.849998,115.230003,103.750000,103.970001,93.578636,14438000
2024-03-01,104.610001,108.940002,103.099998,106.199997,95.585754,15052500
2024-04-01,106.500000,107.900002,99.040001,100.599998,90.545448,19241900
2024-05-01,100.290001,106.389999,99.419998,106.300003,98.912689,12621700
2024-06-01,106.889999,110.459999,101.900002,102.449997,95.330246,10355300
2024-07-01,102.040001,106.900002,99.019997,100.989998,93.971710,12621600
2024-08-01,100.800003,107.709999,99.260002,106.919998,99.489601,19706500
2024-09-01,107.279999,107.930000,96.360001,100.669998,93.673943,18530000
2024-10-01,100.300003,100.769997,93.699997,94.519997,87.951340,24212200
2024-11-01,95.139999,95.550003,85.010002,86.779999,80.749237,26306600
2024-12-01,86.599998,86.970001,81.180000,81.699997,76.022263,28467700
2025-01-01,81.800003,86.949997,80.110001,84.980003,79.074326,23432200
2025-02-01,84.470001,100.110001,84.330002,96.500000,89.793739,12866500
2025-03-01,98.320000,103.870003,98.239998,101.169998,94.139198,18732300
2025-04-01,102.459999,109.309998,96.040001,106.589996,99.182533,12590000
2025-05-01,108.080002,108.379997,100.830002,106.510002,102.300041,6991800
2025-06-01,106.089996,106.720001,98.449997,99.320000,95.394234,12445200
2025-07-01,99.180000,100.279999,86.980003,86.980003,83.542000,12360100
2025-08-01,87.500000,94.900002,87.000000,94.120003,90.399780,12074600
2025-09-01,92.989998,94.860001,88.470001,91.769997,88.142662,15073400
2025-10-01,92.820000,107.900002,92.230003,95.519997,91.744438,11806000
2025-11-01,95.930000,102.559998,95.779999,99.580002,95.643959,6414200
2025-12-01,99.339996,100.709999,96.239998,98.779999,94.875580,7311700
2026-01-01,98.150002,99.589996,91.059998,95.059998,91.302620,11132800
2026-02-01,97.379997,109.589996,96.459999,109.040001,104.730042,8064000
2026-03-01,107.150002,107.279999,94.830002,99.099998,95.182930,8213000
2026-04-01,98.029999,103.930000,95.459999,101.480003,97.468864,8193300
2026-05-01,102.370003,102.370003,97.620003,98.269997,98.269997,3043100
2026-05-14,98.720001,98.720001,97.910004,98.139999,98.139999,39203
